id_amzn,id_g,y
b000c55alw,http://www.google.com/base/feeds/snippets/10177129616064822618,1
b000cabe4y,http://www.google.com/base/feeds/snippets/2462325488620129357,1
b000cbn9aa,http://www.google.com/base/feeds/snippets/13143355002649939201,1
b000cbqbby,http://www.google.com/base/feeds/snippets/5968511357343083164,1
b000cco5wa,http://www.google.com/base/feeds/snippets/18260252787140686571,1
b000cfx744,http://www.google.com/base/feeds/snippets/17911312393691300802,1
b000cik6rc,http://www.google.com/base/feeds/snippets/18100341066456401733,1
b000cnf014,http://www.google.com/base/feeds/snippets/17760107129811199554,1
b000coxs30,http://www.google.com/base/feeds/snippets/18397190495511936667,1
b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262,1
b000cpmtwk,http://www.google.com/base/feeds/snippets/1417708435719198149,1
b000cpshfs,http://www.google.com/base/feeds/snippets/18422327928504968692,1
b000cpshia,http://www.google.com/base/feeds/snippets/14493833507639383996,1
b000cqnjim,http://www.google.com/base/feeds/snippets/10662427062723563235,1
b000cqyclu,http://www.google.com/base/feeds/snippets/1695089910833084773,1
b000cs3s2m,http://www.google.com/base/feeds/snippets/17504372812251027705,1
b000csralc,http://www.google.com/base/feeds/snippets/17802084899902028186,1
b000csramg,http://www.google.com/base/feeds/snippets/7150077051864937455,1
b000cszg2m,http://www.google.com/base/feeds/snippets/5032391174084349054,1
b000dinb4g,http://www.google.com/base/feeds/snippets/13769671790180310327,1
b000dinb4g,http://www.google.com/base/feeds/snippets/18414778073602422524,1
b000dn7k8y,http://www.google.com/base/feeds/snippets/17723708447447202259,1
b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992,1
b000e13es0,http://www.google.com/base/feeds/snippets/16987363527577090531,1
b000e15nhk,http://www.google.com/base/feeds/snippets/11343247749866294908,1
b000e2d3lc,http://www.google.com/base/feeds/snippets/16769449274864717899,1
b000e3c6c8,http://www.google.com/base/feeds/snippets/17693391962532243349,1
b000e3e2km,http://www.google.com/base/feeds/snippets/17330505621209587005,1
b000e5n0mg,http://www.google.com/base/feeds/snippets/10008484121273338467,1
b000e5n0mg,http://www.google.com/base/feeds/snippets/18400554570218912442,1
b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896,1
b000e6q3em,http://www.google.com/base/feeds/snippets/18435517580056006507,1
b000e8jl7q,http://www.google.com/base/feeds/snippets/4682448981783641744,1
b000e8jl80,http://www.google.com/base/feeds/snippets/16064170791328826375,1
b000e8jlai,http://www.google.com/base/feeds/snippets/18364244585954350504,1
b000e8jlai,http://www.google.com/base/feeds/snippets/8918859484248831701,1
b000e8jlas,http://www.google.com/base/feeds/snippets/1532472446439845707,1
b000e8jlda,http://www.google.com/base/feeds/snippets/14794198635011271295,1
b000e8rdrq,http://www.google.com/base/feeds/snippets/890958699191814692,1
b000ecqxjq,http://www.google.com/base/feeds/snippets/16899532838792786499,1
b000ecqxjq,http://www.google.com/base/feeds/snippets/5615075942724114350,1
b000ecyp0k,http://www.google.com/base/feeds/snippets/3704829860217910239,1
b000edgo2q,http://www.google.com/base/feeds/snippets/7147648211015076337,1
b000edkurg,http://www.google.com/base/feeds/snippets/13699037964945038111,1
b000edvrtq,http://www.google.com/base/feeds/snippets/14326164391298371952,1
b000eezn2c,http://www.google.com/base/feeds/snippets/12329058540425314571,1
b000eg6d5q,http://www.google.com/base/feeds/snippets/16690738478999740250,1
b000egidpe,http://www.google.com/base/feeds/snippets/381135748290856568,1
b000egidpe,http://www.google.com/base/feeds/snippets/4998847858583359731,1
b000egidpo,http://www.google.com/base/feeds/snippets/18000939542340526750,1
b000egidue,http://www.google.com/base/feeds/snippets/18264347410665748173,1
b000egmaj4,http://www.google.com/base/feeds/snippets/7247732872667648705,1
b000egoe9s,http://www.google.com/base/feeds/snippets/450727896245374226,1
b000egwc42,http://www.google.com/base/feeds/snippets/18427221955987040627,1
b000ehq008,http://www.google.com/base/feeds/snippets/18415416380788323186,1
b000ehs6gy,http://www.google.com/base/feeds/snippets/14188088676549374410,1
b000ehs6h8,http://www.google.com/base/feeds/snippets/4818950838228892044,1
b000ehs6ic,http://www.google.com/base/feeds/snippets/3377135321507891586,1
b000ehs6ic,http://www.google.com/base/feeds/snippets/9897777989987457856,1
b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430,1
b000ej9w0q,http://www.google.com/base/feeds/snippets/10299611596430222322,1
b000ej9w0q,http://www.google.com/base/feeds/snippets/17596883596074762243,1
b000ek6ekq,http://www.google.com/base/feeds/snippets/18404187604346548446,1
b000emgcxs,http://www.google.com/base/feeds/snippets/18384214908341178781,1
b000enucs8,http://www.google.com/base/feeds/snippets/18435241901201099210,1
b000enucs8,http://www.google.com/base/feeds/snippets/4968803125750101769,1
b000enucs8,http://www.google.com/base/feeds/snippets/7997047825469627962,1
b000ep3gei,http://www.google.com/base/feeds/snippets/4837330611493150937,1
b000ep8oju,http://www.google.com/base/feeds/snippets/17530305432950801722,1
b000eplmpi,http://www.google.com/base/feeds/snippets/13683578637114771147,1
b000eqazb4,http://www.google.com/base/feeds/snippets/12965745281480952652,1
b000eqieik,http://www.google.com/base/feeds/snippets/8261805484012687318,1
b000eqy0ss,http://www.google.com/base/feeds/snippets/17149948893700452737,1
b000etjjae,http://www.google.com/base/feeds/snippets/12845228373531717554,1
b000euhiug,http://www.google.com/base/feeds/snippets/15998338875089949975,1
b000euhk3g,http://www.google.com/base/feeds/snippets/14356986779854403622,1
b000evo8h6,http://www.google.com/base/feeds/snippets/18368735287693525011,1
b000exq2cs,http://www.google.com/base/feeds/snippets/9463842250533836611,1
b000exs47y,http://www.google.com/base/feeds/snippets/16633280530608162098,1
b000exw510,http://www.google.com/base/feeds/snippets/9551528510942983552,1
b000exw51k,http://www.google.com/base/feeds/snippets/18190434268931466210,1
b000exw51k,http://www.google.com/base/feeds/snippets/6804198758936861643,1
b000exw524,http://www.google.com/base/feeds/snippets/1936516034668822172,1
b000ezp0n8,http://www.google.com/base/feeds/snippets/17907379108807127194,1
b000f7gysa,http://www.google.com/base/feeds/snippets/16702887737767240197,1
b000fa5ens,http://www.google.com/base/feeds/snippets/18384136689746651786,1
b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493,1
b000fbgapi,http://www.google.com/base/feeds/snippets/18364140307508478752,1
b000fbk6gc,http://www.google.com/base/feeds/snippets/18446612824766852081,1
b000fcyts2,http://www.google.com/base/feeds/snippets/14641221219676710452,1
b000fdetx6,http://www.google.com/base/feeds/snippets/1298387803049191225,1
b000fdetx6,http://www.google.com/base/feeds/snippets/4635585281695496952,1
b000fem8ew,http://www.google.com/base/feeds/snippets/17375915846745821199,1
b000fepvcs,http://www.google.com/base/feeds/snippets/18395637668335924867,1
b000fer1d0,http://www.google.com/base/feeds/snippets/2328950736697317790,1
b000fetuiy,http://www.google.com/base/feeds/snippets/10702491954940587385,1
b000feyg7o,http://www.google.com/base/feeds/snippets/15564784742978828373,1
b000ffsgho,http://www.google.com/base/feeds/snippets/4935901327541769811,1
b000fis8ew,http://www.google.com/base/feeds/snippets/18361636558506127089,1
b000fjs8sc,http://www.google.com/base/feeds/snippets/65578552457551022,1
b000fkd3cc,http://www.google.com/base/feeds/snippets/18388829675891326365,1
b000fm18vi,http://www.google.com/base/feeds/snippets/3620383930983735395,1
b000fn6c2c,http://www.google.com/base/feeds/snippets/7893604833764557727,1
b000fn6cf4,http://www.google.com/base/feeds/snippets/8110280389757211340,1
b000fncrto,http://www.google.com/base/feeds/snippets/9167720084838534914,1
b000fnevhk,http://www.google.com/base/feeds/snippets/18358728426530670777,1
b000fngzs8,http://www.google.com/base/feeds/snippets/3518997692511645502,1
b000fovsha,http://www.google.com/base/feeds/snippets/17285189275812329124,1
b000fowht8,http://www.google.com/base/feeds/snippets/17133221075889749370,1
b000fp0k0u,http://www.google.com/base/feeds/snippets/716894577224484053,1
b000fqvxf0,http://www.google.com/base/feeds/snippets/9954012264342776691,1
b000frqfe8,http://www.google.com/base/feeds/snippets/13703162595446844265,1
b000frqfe8,http://www.google.com/base/feeds/snippets/4450102625152904120,1
b000frttvy,http://www.google.com/base/feeds/snippets/10497976503252074561,1
b000ftpmc2,http://www.google.com/base/feeds/snippets/1766122214269018147,1
b000fvqo0o,http://www.google.com/base/feeds/snippets/2209370345378693785,1
b000fvqo0o,http://www.google.com/base/feeds/snippets/4025192676992669735,1
b000fzvv3u,http://www.google.com/base/feeds/snippets/9675508034468866052,1
b000fzxipo,http://www.google.com/base/feeds/snippets/12453672105653412076,1
b000fzxipo,http://www.google.com/base/feeds/snippets/16630396354315555450,1
b000fzxisg,http://www.google.com/base/feeds/snippets/10282477376383378142,1
b000fzxisg,http://www.google.com/base/feeds/snippets/13727078323480476968,1
b000fzz730,http://www.google.com/base/feeds/snippets/10105070429318394420,1
b000fzz73u,http://www.google.com/base/feeds/snippets/11404711258824251475,1
b000fzz76m,http://www.google.com/base/feeds/snippets/9505595690175506725,1
b000g0lieq,http://www.google.com/base/feeds/snippets/10542539041826323398,1
b000g0lkcg,http://www.google.com/base/feeds/snippets/14235968984166622494,1
b000g0oom4,http://www.google.com/base/feeds/snippets/6320757184409585395,1
b000g3mer8,http://www.google.com/base/feeds/snippets/13255609368261584070,1
b000g3mer8,http://www.google.com/base/feeds/snippets/9342175169264415955,1
b000g6gn2m,http://www.google.com/base/feeds/snippets/4436087621332035022,1
b000g7wses,http://www.google.com/base/feeds/snippets/18073883319223617218,1
b000g80lku,http://www.google.com/base/feeds/snippets/16862951998092117648,1
b000g80lqo,http://www.google.com/base/feeds/snippets/18441188461196475272,1
b000ga99ry,http://www.google.com/base/feeds/snippets/13264093951540339583,1
b000gaoo7y,http://www.google.com/base/feeds/snippets/18384280629938052082,1
b000gaqlxe,http://www.google.com/base/feeds/snippets/13825743693732119715,1
b000gaqlxe,http://www.google.com/base/feeds/snippets/14792132642669527606,1
b000gaywoe,http://www.google.com/base/feeds/snippets/1263381651905806931,1
b000gb0m7y,http://www.google.com/base/feeds/snippets/15318442980556593434,1
b000gbukgm,http://www.google.com/base/feeds/snippets/11524039735478682676,1
b000gbukgm,http://www.google.com/base/feeds/snippets/2448830856693653081,1
b000gcd73y,http://www.google.com/base/feeds/snippets/18135578158357182921,1
b000gcgqd2,http://www.google.com/base/feeds/snippets/13759883185832377445,1
b000gcgqd2,http://www.google.com/base/feeds/snippets/6490413833919329208,1
b000ghwq7c,http://www.google.com/base/feeds/snippets/2454405441197407300,1
b000gihfyu,http://www.google.com/base/feeds/snippets/9859735236279839568,1
b000gkli0a,http://www.google.com/base/feeds/snippets/6426816868919758079,1
b000gkpds8,http://www.google.com/base/feeds/snippets/5515688203820371988,1
b000gkpe14,http://www.google.com/base/feeds/snippets/6596219200360663289,1
b000gkshi6,http://www.google.com/base/feeds/snippets/16952776452110398384,1
b000gkshi6,http://www.google.com/base/feeds/snippets/8354689508970608357,1
b000gr1ceu,http://www.google.com/base/feeds/snippets/2062975649512805986,1
b000gr1ceu,http://www.google.com/base/feeds/snippets/4703701453618359906,1
b000gv8u32,http://www.google.com/base/feeds/snippets/18395632346791388859,1
b000gw55es,http://www.google.com/base/feeds/snippets/7744548491761569898,1
b000gwfgqk,http://www.google.com/base/feeds/snippets/13692542638505368471,1
b000gwkol2,http://www.google.com/base/feeds/snippets/18376303388125635572,1
b000gzy7oo,http://www.google.com/base/feeds/snippets/18207838499884290592,1
b000h11f9c,http://www.google.com/base/feeds/snippets/18422623903556262295,1
b000h14rqk,http://www.google.com/base/feeds/snippets/10090208868795399315,1
b000h14rqk,http://www.google.com/base/feeds/snippets/18177463782265275234,1
b000h14rr4,http://www.google.com/base/feeds/snippets/10426833843056008758,1
b000h14rr4,http://www.google.com/base/feeds/snippets/12837108039205076533,1
b000h16p9m,http://www.google.com/base/feeds/snippets/3846293022585027470,1
b000h16p9w,http://www.google.com/base/feeds/snippets/10330893806550846255,1
b000h16p9w,http://www.google.com/base/feeds/snippets/12831181740691949409,1
b000h16pag,http://www.google.com/base/feeds/snippets/17570801106897429429,1
b000h16pag,http://www.google.com/base/feeds/snippets/3192985906364439341,1
b000h1de00,http://www.google.com/base/feeds/snippets/17326098494894452732,1
b000h1xy3m,http://www.google.com/base/feeds/snippets/17896835956549874370,1
b000h20hu4,http://www.google.com/base/feeds/snippets/11816902045207686274,1
b000h229d2,http://www.google.com/base/feeds/snippets/14928650794745636736,1
b000h22rbg,http://www.google.com/base/feeds/snippets/10500380486679990055,1
b000h241x8,http://www.google.com/base/feeds/snippets/13278655414642608462,1
b000h241zg,http://www.google.com/base/feeds/snippets/11611566315397308287,1
b000h241zg,http://www.google.com/base/feeds/snippets/18399328874850787866,1
b000h24200,http://www.google.com/base/feeds/snippets/4675262861576384624,1
b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663,1
b000h25yr0,http://www.google.com/base/feeds/snippets/18264562147667335719,1
b000h27psq,http://www.google.com/base/feeds/snippets/13799844440134110129,1
b000h27puo,http://www.google.com/base/feeds/snippets/747897289202016262,1
b000h3lza4,http://www.google.com/base/feeds/snippets/13919947739364726744,1
b000h5fo8g,http://www.google.com/base/feeds/snippets/16987363527577090531,1
b000h5j4ka,http://www.google.com/base/feeds/snippets/11343247749866294908,1
b000h69szu,http://www.google.com/base/feeds/snippets/15544999546747963941,1
b000h6d2do,http://www.google.com/base/feeds/snippets/9639435771556038530,1
b000h774k0,http://www.google.com/base/feeds/snippets/18419564278412211145,1
b000hbvvg4,http://www.google.com/base/feeds/snippets/4699273716641936158,1
b000hbxjt6,http://www.google.com/base/feeds/snippets/18387306349260922373,1
b000hbxjuk,http://www.google.com/base/feeds/snippets/15555806239483804720,1
b000hbxjve,http://www.google.com/base/feeds/snippets/17956249157120493393,1
b000hbxjxc,http://www.google.com/base/feeds/snippets/11125907881740407428,1
b000hbxjxc,http://www.google.com/base/feeds/snippets/11409582066977374017,1
b000hbys5k,http://www.google.com/base/feeds/snippets/13631557261313424700,1
b000hbys5k,http://www.google.com/base/feeds/snippets/5250375660251099807,1
b000hbysc8,http://www.google.com/base/feeds/snippets/11343515411965421256,1
b000hbysf0,http://www.google.com/base/feeds/snippets/9117876336691363711,1
b000hc0lw8,http://www.google.com/base/feeds/snippets/16573354058682977088,1
b000hc0lw8,http://www.google.com/base/feeds/snippets/16714036815187031033,1
b000hc0m36,http://www.google.com/base/feeds/snippets/12949835105262366018,1
b000hcl5sm,http://www.google.com/base/feeds/snippets/12905177887993533095,1
b000hctysa,http://www.google.com/base/feeds/snippets/12116763117328044444,1
b000hctysa,http://www.google.com/base/feeds/snippets/13321642681501377375,1
b000hctyte,http://www.google.com/base/feeds/snippets/7882287499485291732,1
b000hcv1ky,http://www.google.com/base/feeds/snippets/16905793691117512235,1
b000hcvr1m,http://www.google.com/base/feeds/snippets/12219649046294237633,1
b000hcvr5s,http://www.google.com/base/feeds/snippets/12218017436042377109,1
b000hcxkks,http://www.google.com/base/feeds/snippets/18395554978346558556,1
b000hcxklc,http://www.google.com/base/feeds/snippets/9255722138583214734,1
b000hcz8ey,http://www.google.com/base/feeds/snippets/11114112522015930440,1
b000hcz8gc,http://www.google.com/base/feeds/snippets/9807438286656285076,1
b000hcz8gm,http://www.google.com/base/feeds/snippets/13673799320876526338,1
b000hcz9ac,http://www.google.com/base/feeds/snippets/18394964067436310447,1
b000he35ss,http://www.google.com/base/feeds/snippets/11153480872220659485,1
b000he39mk,http://www.google.com/base/feeds/snippets/17771223071817478541,1
b000he4riu,http://www.google.com/base/feeds/snippets/12068923163500219493,1
b000he9psc,http://www.google.com/base/feeds/snippets/14520556770161082452,1
b000hed3f8,http://www.google.com/base/feeds/snippets/15401280256033043239,1
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,1
b000hed3fs,http://www.google.com/base/feeds/snippets/4811212829822917671,1
b000hed3gm,http://www.google.com/base/feeds/snippets/15481209573698256416,1
b000hedyio,http://www.google.com/base/feeds/snippets/16622880533554607802,1
b000hhvb2w,http://www.google.com/base/feeds/snippets/16674697281415587384,1
b000hhvb2w,http://www.google.com/base/feeds/snippets/17476622898499473532,1
b000hhvb9k,http://www.google.com/base/feeds/snippets/9852496278444342781,1
b000hhvbdq,http://www.google.com/base/feeds/snippets/9685850187894108398,1
b000hhxevi,http://www.google.com/base/feeds/snippets/2710470763365986624,1
b000hhzie4,http://www.google.com/base/feeds/snippets/11038012533329162078,1
b000hi1i6u,http://www.google.com/base/feeds/snippets/3752772644614152917,1
b000hi1i9c,http://www.google.com/base/feeds/snippets/8050702989930375401,1
b000hj9r3u,http://www.google.com/base/feeds/snippets/18422892267475594445,1
b000hjdpx8,http://www.google.com/base/feeds/snippets/1829125396804686622,1
b000hjott2,http://www.google.com/base/feeds/snippets/16558385795268912766,1
b000hkgj8k,http://www.google.com/base/feeds/snippets/18417354130985846422,1
b000hkpb3e,http://www.google.com/base/feeds/snippets/11022538834870557563,1
b000hl1eie,http://www.google.com/base/feeds/snippets/10217306837122444015,1
b000hlp5w0,http://www.google.com/base/feeds/snippets/15030217405491356248,1
b000hlp5wa,http://www.google.com/base/feeds/snippets/8519495523069900652,1
b000hlp5yi,http://www.google.com/base/feeds/snippets/9785861434635986999,1
b000hlp64w,http://www.google.com/base/feeds/snippets/11554840496283672285,1
b000hlt4tu,http://www.google.com/base/feeds/snippets/18404168006486239466,1
b000hlt4y0,http://www.google.com/base/feeds/snippets/11831542288207686462,1
b000hlt55i,http://www.google.com/base/feeds/snippets/17411408037622367354,1
b000hlt5g2,http://www.google.com/base/feeds/snippets/3274305083856247424,1
b000hpf7p6,http://www.google.com/base/feeds/snippets/1781031509566531842,1
b000hpjgw6,http://www.google.com/base/feeds/snippets/4250686295132810758,1
b000hvtk9e,http://www.google.com/base/feeds/snippets/18400163697429940544,1
b000i0bp6k,http://www.google.com/base/feeds/snippets/10110199435466109569,1
b000i2jd0s,http://www.google.com/base/feeds/snippets/18393898679155461769,1
b000i2y0cy,http://www.google.com/base/feeds/snippets/1528326579184485637,1
b000i4rmfe,http://www.google.com/base/feeds/snippets/14007006525589850325,1
b000i84dsy,http://www.google.com/base/feeds/snippets/18427191929555331953,1
b000i84dts,http://www.google.com/base/feeds/snippets/18373254644070862441,1
b000i84dum,http://www.google.com/base/feeds/snippets/17544872940647061920,1
b000i8od48,http://www.google.com/base/feeds/snippets/3626343668255224722,1
b000i8od4i,http://www.google.com/base/feeds/snippets/18213081663134894535,1
b000i8od5w,http://www.google.com/base/feeds/snippets/17828266310377038415,1
b000i8thy4,http://www.google.com/base/feeds/snippets/17810980474859468457,1
b000iaolaw,http://www.google.com/base/feeds/snippets/2919031939469503608,1
b000icpfmi,http://www.google.com/base/feeds/snippets/14325412592062687221,1
b000ie8u4g,http://www.google.com/base/feeds/snippets/17308332648335562662,1
b000iek7kg,http://www.google.com/base/feeds/snippets/16351355486478883410,1
b000ik414i,http://www.google.com/base/feeds/snippets/16073556725854260285,1
b000in18nm,http://www.google.com/base/feeds/snippets/12354599434001970846,1
b000in4uak,http://www.google.com/base/feeds/snippets/12243674671451624208,1
b000in6trc,http://www.google.com/base/feeds/snippets/6874875179525744781,1
b000in6u62,http://www.google.com/base/feeds/snippets/18434616791723899127,1
b000io799i,http://www.google.com/base/feeds/snippets/18226456193742595288,1
b000io79mu,http://www.google.com/base/feeds/snippets/17943553623332924825,1
b000io7a9m,http://www.google.com/base/feeds/snippets/13440353610523579374,1
b000itvtqm,http://www.google.com/base/feeds/snippets/3539622760913695235,1
b000ivhozk,http://www.google.com/base/feeds/snippets/12543046747030237240,1
b000ivjsb8,http://www.google.com/base/feeds/snippets/17787032142812456248,1
b000ivkrvs,http://www.google.com/base/feeds/snippets/15664992944977677730,1
b000ivl050,http://www.google.com/base/feeds/snippets/17758143132560820340,1
b000iw5kv4,http://www.google.com/base/feeds/snippets/1756203513172973882,1
b000iwarqw,http://www.google.com/base/feeds/snippets/8805781114218671102,1
b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173,1
b000j1cit6,http://www.google.com/base/feeds/snippets/7937630813831495909,1
b000j4k804,http://www.google.com/base/feeds/snippets/18411875162562199123,1
b000j5lgg8,http://www.google.com/base/feeds/snippets/18004448735840625942,1
b000j6dues,http://www.google.com/base/feeds/snippets/12495037922890432173,1
b000jf5zec,http://www.google.com/base/feeds/snippets/13368045031336320583,1
b000jf5zec,http://www.google.com/base/feeds/snippets/13629768701500088491,1
b000jgf410,http://www.google.com/base/feeds/snippets/9949258255997064102,1
b000jgw9ae,http://www.google.com/base/feeds/snippets/10471177135649344162,1
b000jh7c6y,http://www.google.com/base/feeds/snippets/18159360858957097495,1
b000jiqlxi,http://www.google.com/base/feeds/snippets/18151952927255406461,1
b000jj4fbw,http://www.google.com/base/feeds/snippets/18427202789383020961,1
b000jjrwas,http://www.google.com/base/feeds/snippets/18400264612493053038,1
b000jlj0cy,http://www.google.com/base/feeds/snippets/16827217446944316033,1
b000jx1kdy,http://www.google.com/base/feeds/snippets/13499930330802525158,1
b000jx1kgq,http://www.google.com/base/feeds/snippets/18234349657423202538,1
b000jx1kma,http://www.google.com/base/feeds/snippets/18356272944058818376,1
b000jx29wa,http://www.google.com/base/feeds/snippets/18403866794415896226,1
b000jx5jnq,http://www.google.com/base/feeds/snippets/17303242525950545639,1
b000jx5ppi,http://www.google.com/base/feeds/snippets/18113699401844993243,1
b000jx7g3c,http://www.google.com/base/feeds/snippets/17886724437749928713,1
b000k2nkua,http://www.google.com/base/feeds/snippets/8251934342990013076,1
b000k2pa3a,http://www.google.com/base/feeds/snippets/11972925909028080525,1
b000k2t0ou,http://www.google.com/base/feeds/snippets/13916432686331461255,1
b000k5uxys,http://www.google.com/base/feeds/snippets/5935343405881149008,1
b000k6b3zu,http://www.google.com/base/feeds/snippets/257434657988780139,1
b000k7ving,http://www.google.com/base/feeds/snippets/13468530879861986847,1
b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843,1
b000kg86b4,http://www.google.com/base/feeds/snippets/18360175926672582960,1
b000kjzigw,http://www.google.com/base/feeds/snippets/18055289311900407768,1
b000kmcf0g,http://www.google.com/base/feeds/snippets/18420491833696681736,1
b000kmehfw,http://www.google.com/base/feeds/snippets/18362060657249986591,1
b000kmehha,http://www.google.com/base/feeds/snippets/11463298814554093369,1
b000krd3bq,http://www.google.com/base/feeds/snippets/10299611596430222322,1
b000krd3bq,http://www.google.com/base/feeds/snippets/17596883596074762243,1
b000kzf7oo,http://www.google.com/base/feeds/snippets/18395554978346558556,1
b000l1phg0,http://www.google.com/base/feeds/snippets/11954719051240282085,1
b000l1phg0,http://www.google.com/base/feeds/snippets/18394332776181186072,1
b000lff13k,http://www.google.com/base/feeds/snippets/17709309145330542949,1
b000lff13k,http://www.google.com/base/feeds/snippets/201121512151694259,1
b000licg1m,http://www.google.com/base/feeds/snippets/6070036801370348429,1
b000lp6jky,http://www.google.com/base/feeds/snippets/908293428104495266,1
b000lpc8t0,http://www.google.com/base/feeds/snippets/11831542288207686462,1
b000lrdlia,http://www.google.com/base/feeds/snippets/13830033675761129549,1
b000lrdlia,http://www.google.com/base/feeds/snippets/4142751275091158911,1
b000lu89uc,http://www.google.com/base/feeds/snippets/13380169193455086942,1
b000lu89xy,http://www.google.com/base/feeds/snippets/13831527178214062853,1
b000lu89yi,http://www.google.com/base/feeds/snippets/18089023914130738551,1
b000lu8a10,http://www.google.com/base/feeds/snippets/18406653450238248367,1
b000lv6pyi,http://www.google.com/base/feeds/snippets/18367889369421729693,1
b000lwfbem,http://www.google.com/base/feeds/snippets/18426249152153175425,1
b000lwfbem,http://www.google.com/base/feeds/snippets/6614738792097944479,1
b000m2yc32,http://www.google.com/base/feeds/snippets/10248910023220043204,1
b000m6wlyk,http://www.google.com/base/feeds/snippets/4108712449976038856,1
b000m6xk4k,http://www.google.com/base/feeds/snippets/7516347790713287981,1
b000mcianu,http://www.google.com/base/feeds/snippets/13653159525369338466,1
b000mcianu,http://www.google.com/base/feeds/snippets/18365358438027236949,1
b000mfgx7w,http://www.google.com/base/feeds/snippets/18416264451031093966,1
b000mg2kpk,http://www.google.com/base/feeds/snippets/3907261301303045278,1
b000mgo1r0,http://www.google.com/base/feeds/snippets/10555450463385817719,1
b000mgo5bw,http://www.google.com/base/feeds/snippets/9250111493808447085,1
b000mgvnks,http://www.google.com/base/feeds/snippets/10851688356333529622,1
b000ml8d5q,http://www.google.com/base/feeds/snippets/18003213870869015246,1
b000mmt6s8,http://www.google.com/base/feeds/snippets/2066161709446383266,1
b000mrnc9m,http://www.google.com/base/feeds/snippets/6926972626200206366,1
b000mtebtu,http://www.google.com/base/feeds/snippets/7898902077337932386,1
b000mti8mq,http://www.google.com/base/feeds/snippets/5408845339376590167,1
b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466,1
b000mvp5i4,http://www.google.com/base/feeds/snippets/11404109022171531561,1
b000mz7c2w,http://www.google.com/base/feeds/snippets/15648850844085647958,1
b000mz7c36,http://www.google.com/base/feeds/snippets/1209717630190599142,1
b000n28264,http://www.google.com/base/feeds/snippets/9029807166568270057,1
b000ndemb2,http://www.google.com/base/feeds/snippets/9858798962478264497,1
b000ndib6y,http://www.google.com/base/feeds/snippets/11553460726656084647,1
b000ndib6y,http://www.google.com/base/feeds/snippets/13659935621775890962,1
b000ndib7s,http://www.google.com/base/feeds/snippets/3473826515983580841,1
b000ndib82,http://www.google.com/base/feeds/snippets/4058027556169196919,1
b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522,1
b000ndib8m,http://www.google.com/base/feeds/snippets/2927219174769865115,1
b000ndibaa,http://www.google.com/base/feeds/snippets/3285016045940957596,1
b000ndibbo,http://www.google.com/base/feeds/snippets/16934204320953872944,1
b000ndibci,http://www.google.com/base/feeds/snippets/5536147337142384196,1
b000ndibe6,http://www.google.com/base/feeds/snippets/9761533219806554318,1
b000ndibge,http://www.google.com/base/feeds/snippets/1227473479709404023,1
b000ndibh8,http://www.google.com/base/feeds/snippets/2261905427242154693,1
b000ndibhi,http://www.google.com/base/feeds/snippets/8042583218932085904,1
b000ndibjq,http://www.google.com/base/feeds/snippets/14812439490848045578,1
b000ndibkk,http://www.google.com/base/feeds/snippets/4247841323668156699,1
b000ndibl4,http://www.google.com/base/feeds/snippets/14992670292987095559,1
b000ndible,http://www.google.com/base/feeds/snippets/790771655328756919,1
b000ndibnc,http://www.google.com/base/feeds/snippets/16406760233183606059,1
b000ndibq4,http://www.google.com/base/feeds/snippets/2461116331238857888,1
b000ndibq4,http://www.google.com/base/feeds/snippets/7928058720709111960,1
b000ndibri,http://www.google.com/base/feeds/snippets/222400256379219119,1
b000ndibri,http://www.google.com/base/feeds/snippets/3607173973836413689,1
b000ndibvo,http://www.google.com/base/feeds/snippets/5767845185221029524,1
b000ndibws,http://www.google.com/base/feeds/snippets/9484979283744840884,1
b000ndichc,http://www.google.com/base/feeds/snippets/13807405031002803472,1
b000ndicpy,http://www.google.com/base/feeds/snippets/13125236767288549966,1
b000ndicpy,http://www.google.com/base/feeds/snippets/4287560991242110323,1
b000ndicuy,http://www.google.com/base/feeds/snippets/2263647849333008264,1
b000ndicze,http://www.google.com/base/feeds/snippets/15315731988494931444,1
b000ndicze,http://www.google.com/base/feeds/snippets/17511510969143463932,1
b000ndid26,http://www.google.com/base/feeds/snippets/5673733196767057398,1
b000ndid4y,http://www.google.com/base/feeds/snippets/18383405503824080160,1
b000nkfee4,http://www.google.com/base/feeds/snippets/10699505690150129858,1
b000nkj29c,http://www.google.com/base/feeds/snippets/17390440905927321212,1
b000nkklwe,http://www.google.com/base/feeds/snippets/16700933768709687512,1
b000nknb26,http://www.google.com/base/feeds/snippets/16685945982481680279,1
b000nknb26,http://www.google.com/base/feeds/snippets/18407763828897928168,1
